"url","create_date","title"
"https://github.com/leechuck/plantphenotypes",2014-03-18,""
"https://github.com/njall/XS-SWeDe",2014-03-18,"XML Schema for Scientific Webservice Descriptions"
"https://github.com/njall/SWeDe-Farmer",2014-03-20,"Site to generate a SWeDe"
"https://github.com/RBGKew/leiden-hackathon",2014-05-13,"RBG Kew work from the Pro-iBiosphere Hackathon in Leiden, March 2014."
"https://github.com/myGrid/DataHackLeiden",2014-02-18,"Code developed during the  NBC Data Enrichment Hackathon in Leiden "
"https://github.com/naturalis/biovel-nbc",2014-01-23,"Naturalis implementations of BioVeL services."
"https://github.com/peakstogenes/PeaksToGenes",2012-06-12,"The PeaksToGenes utility to annotate ChIP-seq peaks."
"https://github.com/nylander/MrModeltest2",2013-02-22,"C program for selecting DNA substitution models using PAUP*"
"https://github.com/jdaron/CLARI-TE",2014-11-06,""
"https://github.com/davek44/CLIP-Seq",2012-11-02,""
"https://github.com/caulilin/lncRNA_Finder",2013-12-31,"The open source code of pipeline for the identification of long non-coding RNAs"
"https://github.com/BauerLab/ngsane",2013-04-15,"Analysis Framework for Biological Data from High Throughput Experiments"
"https://github.com/sgoodswe/vacceed",2013-12-30,"An in silico vaccine discovery pipeline for eukaryotic pathogens"
"https://github.com/dphansti/Sushi",2014-02-19,"Tools for visualizing genomics data"
"https://github.com/sanchak/pagal",2014-05-31,"properties and graphics of alpha helices"
"https://github.com/F1000Research/pagal",2014-08-04,"properties and graphics of alpha helices"
"https://github.com/BiologicalRecordsCentre/Odonata_traits",2013-10-23,""
"https://github.com/heaslon/Easy-Leaf-Area",2014-05-19,""
"https://github.com/yeastrc/snipviz",2013-06-25,"A SNP Visualizer - Javascript"
"https://github.com/godotgildor/Suns",2012-12-14,"Suns Structural Search"
"https://github.com/Gabriel439/suns-cmd",2013-09-05,"Command line client for the Suns search engine"
"https://github.com/Gabriel439/suns-search",2013-08-02,"Fast all-atom protein structural search engine"
"https://github.com/gigascience/paper-chen2014",2014-09-24,""
"https://github.com/bernhardkaplan/OlfactorySystem",2013-07-22,"Olfactory system simulation "
"https://github.com/lsaravia/Neutral",2013-04-18,"C++ code for stochastic spacial neutral/hierarchical models"
"https://github.com/alexkalderimis/dag-viewer-biojs",2013-12-18,"BioJS DAG viewer component."
"https://github.com/apcdr/questionnaire",2014-03-27,""
"https://github.com/GregoryFaust/samblaster",2014-02-11,"samblaster: a tool to mark duplicates and extract discordant and split reads from sam files."
"https://github.com/lomereiter/sambamba",2012-04-28,"Tools for working with SAM/BAM data"
"https://github.com/fizquierdo/perpetually-updated-trees",2013-04-08,""
"https://github.com/stamatak/Parsimonator-1.0.2",2011-06-29,""
"https://github.com/rcsb/proteinfeatureview",2013-06-28,"The Protein Feature View - a SVG library for visualising protein annotations"
"https://github.com/Jfortin1/shinyMethyl",2013-08-23,"Interactive visualization of 450k methylation data"
"https://github.com/F1000Research/shinyMethyl",2014-07-03,"Interactive visualization of 450k methylation data"
"https://github.com/macmanes/pero_transcriptome",2014-03-23,NA
"https://github.com/GeneMANIA/genemania",2013-08-30,"GeneMANIA helps you predict the function of your favourite genes and gene sets."
"https://github.com/F1000Research/genemania",2014-06-16,"GeneMANIA helps you predict the function of your favourite genes and gene sets."
"https://github.com/jjgao/bridgedb.cytoscape",2013-07-18,"BridgeDb App for Cytoscape 3"
"https://github.com/F1000Research/bridgedb.cytoscape",2014-06-13,"BridgeDb App for Cytoscape 3"
"https://github.com/StoreyLab/subSeq",2014-07-26,"Subsampling of high-throughput sequencing count data"
"https://github.com/tfshibata/Burkholderia_RPE67_stats",2014-05-11,""
"https://github.com/mebbert/VariantToolChest",2013-08-10,"VariantToolChest (VTC) is intended to be a powerful tool chest to analyze VCF files. I encourage anyone to contribute their tools and help improve existing tools. VTC currently provides two powerful tools: (1) SetOperator for performing powerful set operations; and (2) VarStats for various statistics on VCF files."
"https://github.com/ctSkennerton/minced",2013-11-18,"Mining CRISPRs in Environmental Datasets"
"https://github.com/khturner/metaRNA-seq",2013-09-18,"Custom scripts for creating and annotating multispecies bacterial metagenomes"
"https://github.com/gpernelle/iGyne",2014-04-21,NA
"https://github.com/jpuritz/dDocent",2013-10-08,"a bash pipeline for ddRAD sequencing"
"https://github.com/wwood/metagenomic_mincer",2013-11-07,"Metagenomic simulator that can simulate multiple related communities"
"https://github.com/minillinim/sammy",2012-11-20,"Stupidly simple short read simulator"
"https://github.com/minillinim/GroopM_test_data",2013-12-20,"Data used for validating GroopM"
"https://github.com/minillinim/taintedSwallow",2013-07-30,"Parse nucmer output to create contig associations"
"https://github.com/NeuralEnsemble/libNeuroML",2012-03-16,"This package provides Python libNeuroML, for working with neuronal models specified in NeuroML "
"https://github.com/LEMS/pylems",2012-05-14,"LEMS interpreter implemented in Python"
"https://github.com/jsonpickle/jsonpickle",2009-12-10,"Python library for serializing any arbitrary object graph into JSON. It can take almost any Python object and turn the object into JSON. Additionally, it can reconstitute the object back into Python."
"https://github.com/LEMS/jLEMS",2012-06-10,"Java Interpreter for the Low Entropy Model Specification language"
"https://github.com/openworm/CElegansNeuroML",2012-04-04,"NeuroML based C elegans model, contained in a neuroConstruct project, as well as c302"
"https://github.com/NeuroML/org.neuroml.model",2012-10-11,"NeuroML v2 Java API"
"https://github.com/NeuroML/jNeuroML",2012-12-18,"For more details see http://www.neuroml.org/neuroml2.php"
"https://github.com/fangly/AmpliCopyrighter",2012-09-14,"CopyRighter"
"https://github.com/wikipathways/cytoscape-wikipathways-app",2013-04-16,"WikiPathways app for Cytoscape to open and access pathways from WikiPathways"
"https://github.com/F1000Research/cytoscape-wikipathways-app",2014-05-27,"WikiPathways app for Cytoscape to open and access pathways from WikiPathways"
"https://github.com/idekerlab/KEGGscape",2012-04-11,"Cytoscape plugin for reading KEGG Pathway files"
"https://github.com/F1000Research/KEGGscape",2014-06-18,"Cytoscape plugin for reading KEGG Pathway files"
"https://github.com/RBVI/enhancedGraphics",2013-07-09,"App to add enhanced node graphics to Cytoscape 3"
"https://github.com/F1000Research/enhancedGraphics",2014-06-10,"App to add enhanced node graphics to Cytoscape 3"
"https://github.com/RBVI/setsApp",2013-06-05,"A Cytoscape 3 App to create and operate on sets of CyNodes and CyEdges"
"https://github.com/F1000Research/setsApp",2014-06-10,"A Cytoscape 3 App to create and operate on sets of CyNodes and CyEdges"
"https://github.com/BaderLab/EnrichmentMapApp",2013-04-23,""
"https://github.com/F1000Research/EnrichmentMapApp",2014-06-17,""
"https://github.com/mozack/abra",2012-11-07,"Assembly Based ReAligner"
"https://github.com/topsoil/patternCNV",2014-01-06,"a versatile tool for detecting copy number changes from exome-seq data"
"https://github.com/tadKeys/sparqlgraph",2014-06-20,"SPARQLGraph - Visual Query Builder for Biological RDF Databases"
"https://github.com/zd1/telseq",2013-05-27,"A software for calculating telomere length"
"https://github.com/bioperl/Bio-Community",2011-11-30,"Modules for community biology"
"https://github.com/jfmeadow/Meadow_etal_Phones",2014-03-07,"Analysis of bacteria on phones and fingers. "
"https://github.com/ollyburren/vseams",2014-02-14,"Variant set enrichment analysis (of association summary statistics) using multivariate sampling"
"https://github.com/ollyburren/macd",2013-11-08,"simple perl interface to running a set of jobs on a compute farm. Oprimised for SGE"
"https://github.com/idekerlab/pangia3",2014-03-06,"PanGIA 3.x which is compatible with Cytoscape 3.x"
"https://github.com/F1000Research/pangia3",2014-06-13,"PanGIA 3.x which is compatible with Cytoscape 3.x"
"https://github.com/AndersenLab/COPASutils",2014-06-03,"An R package for reading, cleaning, processing, and plotting COPAS BIOSORT data"
"https://github.com/AndersenLab/COPASutils-data",2014-07-03,"Example data for the COPASutils R package"
"https://github.com/szpiech/selscan",2013-12-24,"Haplotype based scans for selection"
"https://github.com/jensengroup/fragbuilder",2013-12-02,"fragbuilder is a tool to create, setup and analyze QM calculations on peptides."
"https://github.com/nedaz/cola",2014-02-18,"Modular and Configurable Optimal Sequence Alignment Tool"
"https://github.com/slzhao/ExonDel",2013-11-12,"ExonDel is a tool designed specially to efficiently detect exon deletions."
"https://github.com/mpc-bioinformatics/pia",2013-11-14,"PIA - Protein Inference Algorithms"
"https://github.com/mpc-bioinformatics/bacterial-proteogenomic-pipeline",2014-05-15,"The Bacterial Proteogenomic Pipeline"
"https://github.com/praveeniisc/ABS-Scan",2014-08-20,"Alanine binding site scanning mutagenesis for evaluting the contribution of individual residues at the binding site towards small-molecule ligand recognition"
"https://github.com/F1000Research/ABS-Scan",2014-08-26,"Alanine binding site scanning mutagenesis for evaluting the contribution of individual residues at the binding site towards small-molecule ligand recognition"
"https://github.com/lisandracady/DivA",2014-07-03,"Detection of Non-homologous and Very Divergent Regions in Protein Sequence Alignments"
"https://github.com/MulletLab/qtl",2014-05-19,"R/qtl: A QTL mapping environment"
"https://github.com/MulletLab/exHet_Supplement",2014-07-25,"Example script and simulation data to use the Truong and McCormick et al. 2014 variable heterozygosity model."
"https://github.com/NIF-au/TissueStack",2012-03-20,"Web based Image Viewer developed @ Center for Advanced Imaging [University of Queensland]"
"https://github.com/rii-mango/Papaya",2012-06-17,"A pure JavaScript medical research image viewer. "
"https://github.com/aces/brainbrowser",2014-03-12,"Web-based visualization tools for neurological data."
"https://github.com/veg/idepi",2011-09-14,"IDentify EPItopes"
"https://github.com/ged-lab/2013-khmer-counting",2013-05-29,"Paper code: ""These are not the k-mers you are looking for: efficient online k-mer counting using a probabilistic data structure"""
"https://github.com/mengyao/Complete-Striped-Smith-Waterman-Library",2011-10-19,""
"https://github.com/daler/metaseq",2012-04-05,"Framework for integrated analysis and plotting of ChIP/RIP/RNA/*-seq data"
"https://github.com/pysam-developers/pysam",2014-02-05,"Pysam is a python module for reading and manipulating Samfiles. It's a lightweight wrapper of the samtools C-API. Pysam also includes an interface for tabix. "
"https://github.com/daler/gffutils",2011-10-12,"GFF and GTF file manipulation and interconversion"
"https://github.com/HelloWorldCN/RapidMic",2013-05-30,NA
"https://github.com/4ndr01d3/biosual",2012-11-23,"HTML5 framework for bioinformatics visualization components"
"https://github.com/brentp/pyfasta",2010-07-14,"fast, memory-efficient, pythonic (and command-line) access to fasta sequence files"
"https://github.com/jamescasbon/PyVCF",2011-10-30,"A Variant Call Format reader for Python."
"https://github.com/smilefreak/selectionTools",2013-07-28,"Pipeline to take VCF through to Selection Analysis."
"https://github.com/mikel-egana-aranguren/SADI-Galaxy",2013-11-19,"Galaxy wrappers for SADI services, automatically created from the SADI registry"
"https://github.com/mikel-egana-aranguren/SPARQL_tools_tab2rdf",2013-12-10,"This is a modified version of the tab2rdf tool from http://toolshed.g2.bx.psu.edu/repos/sem4j/sparql_tools"
"https://github.com/CardiacImagingCharite/CardiacPerfusion",2013-02-04,""
"https://github.com/CardiacImagingCharite/AutoAlignHeart",2013-02-04,"Program based on ITK to automatically align 3D cardiac CT scans"
"https://github.com/pbenner/tfbayes",2013-05-09,"Bayesian analysis of ChIP-Seq data for the identification of transcription factor binding sites."
"https://github.com/bacak/TrAP",2013-05-10,"TrAP is a tree averaging program. It computes medians and means of phylogenetic trees."
"https://github.com/kelpforest-cameo/databaseui",2013-02-13,"Kelp forest species interactions database interface"
"https://github.com/gem-pasteur/macsyfinder",2014-04-25,"MacSyFinder - Detection of macromolecular systems in protein datasets using systems modelling and similarity search."
"https://github.com/gem-pasteur/macsyview",2014-04-25,"MacSyView - A web app for visualization of MacSyFinder's results."
"https://github.com/bglnelissen/slideToolkit",2014-02-07,"slideToolkit: a free toolset for analyzing full size virtual histology slides"
"https://github.com/QBRC/ENA-Research",2012-12-14,"Research Behind Ensemble Network Aggregation"
"https://github.com/alexschaefer83/DynamicHubs",2013-12-17,""
"https://github.com/NeuroanatomyAndConnectivity/NYC-Q",2013-09-05,"The New York Cognition Questionnaire, data, and code."
"https://github.com/chengkun-wu/GenesThyCan",2013-12-30,"A project to text mine genes from Thyroid Cancer literature"
"https://github.com/chengkun-wu/PyPubmedText",2013-12-05,"A python wrapper for fetching Pubmed articles"
"https://github.com/evogytis/ebolaGuinea2014",2014-04-23,"Phylogenetic analysis of 2014 Ebolavirus outbreak in Guinea."
"https://github.com/stamatak/standard-RAxML",2011-06-28,""
"https://github.com/solonas13/maw",2014-05-22,"Minimal Absent Words"
"https://github.com/loopasam/ftc",2012-11-02,"Functional Therapeutic Chemical Classification System"
"https://github.com/EBIBioSamples/myequivalents",2012-06-20,""
"https://github.com/pwac092/gossto",2013-02-01,"Gene Ontology Semantic Similarity Tool"
"https://github.com/reactome-fi/CytoscapePlugIn",2013-09-17,"Cytoscape PlugIn for Reactome Pathways and FI Networks"
"https://github.com/F1000Research/CytoscapePlugIn",2014-06-06,"Cytoscape PlugIn for Reactome Pathways and FI Networks"
"https://github.com/GMicale/GASOLINE",2014-06-12,"A Cytoscape App for computing and visualizing multiple local alignments of Protein-Protein Interaction (PPI) networks"
"https://github.com/F1000Research/GASOLINE",2014-06-13,"A Cytoscape App for computing and visualizing multiple local alignments of Protein-Protein Interaction (PPI) networks"
"https://github.com/juanjoDiaz/gfdnet",2014-06-12,"GFD-Net Cytoscape App"
"https://github.com/F1000Research/gfdnet",2014-06-23,"GFD-Net Cytoscape App"
"https://github.com/LEMS/LEMS",2012-12-13,"The Low Entropy Model Specification language: documentation, examples and Schema"
"https://github.com/NeuroML/NeuroML2",2012-11-07,"This repository hosts the NeuroML 2 Schema, the ComponentType definitions in LEMS and the core documentation of NeuroML2. "
"https://github.com/NeuroML/NML2_LEMS_Examples",2014-04-23,""
"https://github.com/baliga-lab/network_portal",2011-11-16,"A web-app for archiving and exploring gene-regulatory networks."
"https://github.com/embruna/Editorial-Board-Gender",2014-08-06,"Code used to analyze data on Gender Composition of Editorial Boards (Cho et al 2014 PeerJ)"
"https://github.com/peterwharrison/SWAMP",2014-04-22,"Sliding Window Alignment Masker for PAML"
"https://github.com/udo-stenzel/mapping-iterative-assembler",2012-07-02,"consensus calling (or ""reference assisted assembly""), chiefly of ancient mitochondria"
"https://github.com/preston/bittorious",2014-03-09,"An open source BitTorrent tracker and user management portal, supporting automatic RSS feed generation, role-based management, and real-time network monitoring."
"https://github.com/shengqh/RCPA.Tools",2014-02-28,""
"https://github.com/noname2020/Bioc",2013-08-23,""
"https://github.com/esyN/esyN-simulation",2014-03-06,""
"https://github.com/esyN/code",2014-07-09,""
"https://github.com/medialab/benchmarkForceAtlas2",2014-03-17,""
"https://github.com/gephi/gephi",2011-10-22,"trunk"
"https://github.com/rmflight/ccPaper",2013-11-26,"All the data and analysis for the categoryCompare publication"
"https://github.com/rmflight/categoryCompare",2012-04-19,"Github repo of the categoryCompare meta-analysis package"
"https://github.com/sqsun/kernelPLS",2014-06-24,"kernel partial least squares for feature selection"
"https://github.com/sqsun/kernelPLS-datasets",2014-06-12,"test datasets"
"https://github.com/leiferlab/mindcontrol",2013-11-06,"Closed-loop computer vision software to track and deliver patterned illumination to freely moving C. elegans as part of the CoLBeRT instrument."
"https://github.com/G-Node/gnode-client-matlab",2011-08-04,"MATLAB-based client for G-Node data stores"
"https://github.com/G-Node/g-node-portal",2011-09-22,"G-Node portal repository (for the moment only docs)"
"https://github.com/jeffduda/StructConnRepro",2013-05-17,"Neuroinformatics Technical Report: Reproducibility of graph metrics of human brain structural networks"
"https://github.com/jeffduda/Petiole",2013-06-07,"ITK Module for graph analysis of networks"
"https://github.com/Infogosoft/jsdicom",2012-03-16,"dicom library and viewer in javascript"
"https://github.com/dgutman/ZeroFootPrintImageViewer_XnatView",2013-01-09,"Terrible name--- this is a Zero Foot Print Image Viewer (aka XnatView) that allows PACS like functionality from XNAT"
"https://github.com/nedaz/kraken",2013-09-10,"A universal genomic coordinate translator for comparative genomics"
"https://github.com/gomezlab/single_invado_analysis",2013-05-31,"Quantitative Analysis of Single Invadopodia"
"https://github.com/gomezlab/invado_population",2013-05-31,"Quantification of Invadopodia activity in cell populations"
"https://github.com/EnvGen/DEGEPRIME",2013-11-09,"A program for degenerate primer design for broad taxonomic-range PCR for microbial ecology studies"
"https://github.com/EnvGen/LabProtocols",2013-10-25,"The Environmental Genomic Group also does lab work. This is how we do it."
"https://github.com/EnvGen/Tutorials",2013-10-25,"A few guides in how to use our tools, and some other people's tools as well."
"https://github.com/seantuck12/MODISTools",2012-08-09,"R package - retrieving & using MODIS data from NASA LPDAAC archive"
"https://github.com/sjbeckett/FALCON",2013-08-08,""
"https://github.com/F1000Research/FALCON",2014-07-21,""
"https://github.com/HaukeHillebrandt/SPM_connectome",2013-05-31,"Analysis of the data from the human connectome with SPM"
"https://github.com/LibourelLab/BiofloSoftware",2013-10-30,"Software to control Bioflo bioreactors"
"https://github.com/fenderglass/Ragout",2013-08-03,"Ragout - a tool for reference-assisted assembly"
"https://github.com/jts/sga",2010-10-09,"de novo sequence assembler using string graphs"
"https://github.com/jts/preqc-paper",2013-07-11,""
"https://github.com/movence/OMETA",2014-04-08,"Ontology based event tracking application for project & sample management"
"https://github.com/GSCID-BRC-Metadata-Standard-WG/GSCID-BRC-Project-and-Sample-Application-Standard",2013-12-19,"Data submission templates that capture metadata about the pathogen/vector isolate characteristics in an organized, clear, and consistent format. Mapping to terms from other data standards initiatives, including the Genomic Standards Consortium’s minimal information (MIxS), NCBI’s BioSample/BioProjects checklists and the Ontology for Biomedical Investigations (OBI) are provided."
"https://github.com/UppsalaGenomeCenter/CanvasDB",2014-07-03,"A local database infrastructure for analysis of targeted- and whole genome re-sequencing projects"
"https://github.com/HIITMetagenomics/dsm-framework",2013-08-21,"Distributed String Mining Framework"
"https://github.com/OscarKrijgsman/focalCall",2014-04-17,"R-package for the detection and annotation of focal CNAs"
"https://github.com/jwaldman/FastaValidator",2014-01-09,"an open-source Java library to parse and validate FASTA formatted sequences"
"https://github.com/paulgeeleher/pRRophetic",2014-03-26,"R package"
"https://github.com/mfiers/polysnp",2012-12-08,NA
"https://github.com/zalmanv/MST_minor_allele_caller",2014-08-13,"Perl script designed to study somatic variability in microsatellites using exome sequencing"
"https://github.com/aradenbaugh/radia",2014-01-24,"RADIA:  RNA and DNA Integrated Analysis for Somatic Mutation Detection"
"https://github.com/samtools/hts-specs",2012-03-09,"Specifications of SAM/BAM and related high-throughput sequencing file formats"
"https://github.com/stnava/ITKv4Documentation",2011-03-09,"notes on the project status"
"https://github.com/chupvl/SILIRID",2013-11-04,"silirid"
"https://github.com/cauyrd/SVfinder",2013-02-27,"SVfinder is used for detecting genomic rearrangement form DNA-seq data"
"https://github.com/INCF/p3-validator",2014-05-18,"Performs validation of odd-ball paradigm data using P300 classification"
"https://github.com/kbroman/qtl",2009-02-12,"R/qtl: A QTL mapping environment"
"https://github.com/maglab/naked-mole-rat-portal",2014-05-23,"A genome portal designed for the Naked Mole Rat Genome, but with some work could be applicable to other genomes"
"https://github.com/bioprojects/orderedPainting",2013-07-18,""
"https://github.com/afenley/CAMS",2014-08-15,"Calculator of Atomistic Mechanical Stress (CAMS) is an open-source software package for computing atomic stresses from molecular dynamics simulations."
"https://github.com/juliemkauffman/DyCoNet",2013-11-14,"A Gephi plugin for community detection in dynamic networks"
"https://github.com/danmaclean/Bubble-Parse",2013-04-15,"Perl module for bubbleparse"
"https://github.com/basvandenberg/spice",2013-04-01,"SPiCe - Sequence-based Protein Classification"
"https://github.com/basvandenberg/spiceweb",2013-04-02,"SPiCe - Sequence-based Protein Classification web application"
"https://github.com/edwbaker/environment-data-logger",2013-06-04,""
"https://github.com/Smithsonian/Compositae-COS-workflow",2013-09-06,""
"https://github.com/sestaton/Pairfq",2013-10-29,"Sync paired-end FASTA/Q files and keep singleton reads"
"https://github.com/ilri/tarakibu",2011-08-19,"An application designed for use by the DGEA project to collect samples from the field"
"https://github.com/ilri/ukasimu",2011-08-08,"A software for aliquoting laboratory and field samples"
"https://github.com/torognes/swarm",2012-11-10,"A robust and fast clustering method for amplicon-based studies"
"https://github.com/hilaryparker/fSVA",2013-03-14,"fSVA"
"https://github.com/ThorntonLab/annotation_methods",2014-03-31,"Methods for genome annotation using paired-end RNA-seq data"
"https://github.com/ThorntonLab/GFF",2014-04-01,"GFF files coming out of our reannotation efforts"
"https://github.com/kbroman/Paper_FunQTL",2014-05-30,"Source for paper, ""A simple regression-based method to map quantitative trait loci underlying function-valued phenotypes"""
"https://github.com/ikwak2/funqtl",2013-04-10,"An R package for QTL mapping in function valued trait data "
"https://github.com/wanderine/BROCCOLI",2013-04-30,"BROCCOLI: Software for Fast fMRI Analysis on Many-Core CPUs and GPUs"
"https://github.com/wanderine/NonSeparableFilteringCUDA",2013-06-01,"Code for non-separable filtering in 2, 3 and 4 dimensions with the CUDA programming language."
"https://github.com/armintoepfer/haploclique",2013-10-13,"Viral quasispecies assembly via maximal clique finding. A method to reconstruct viral haplotypes and detect large insertions and deletions from NGS data."
"https://github.com/msrosenberg/fiddlercrab.info",2014-03-21,"The code and data to recreate the fiddlercrab.info website"
"https://github.com/UCanCompBio/AREBA",2013-04-15,"A RNA Encyclopaedia for Bacteria and Archaea"
"https://github.com/jsa-aerial/gaisr",2011-08-11,"Genomic Analysis Illuminating Structured RNA"
"https://github.com/dknoester/ealib",2012-06-04,"Evolutionary Algorithms Library"
"https://github.com/heathergoldsby/ealib",2012-07-15,"Evolutionary Algorithms Library"
"https://github.com/heathergoldsby/ealife",2012-08-05,""
"https://github.com/G-Node/OEN",2013-03-19,"Ontology for Experimental Neurophysiology"
"https://github.com/INCF/eeg-database",2012-05-25," EEG/ERP portal enables community researchers to store, update, download and search data and metadata from EEG/ERP experiments. The system is developed as a standalone product; the database access is available through a web interface."
"https://github.com/brettc/standard-RAxML",2013-05-08,""
"https://github.com/Ecogenomics/PhylogeneticM",2012-09-11,"Feed the tree..."
"https://github.com/wijerasa/WGCNA_Analysis",2014-07-17,""
"https://github.com/c-ruttkies/MetFragR",2013-01-20,"R package for MetFrag"
"https://github.com/rmylonas/MetaDB",2013-10-16,"MetaDB is an open-source web application for Metabolomics metadata management and data processing. It is based on ISA-Tab as metadata input format. The analysis of untargeted data is done using the R package MetaMS. This software is a project of Fondazione Edmund Mach."
"https://github.com/ISA-tools/ISAcreator",2010-12-10,"ISAcreator is a Java desktop application which allows for creation and editing of ISATab files. Led by Eamonn Maguire, Alejandra Gonzalez-Beltran and Philippe Rocca-Serra (Uni. of Oxford)."
"https://github.com/DennisDean/HapSource",2014-01-29,"Implementation of Hierarchical AdaPtive Analysis (HAP)"
"https://github.com/ctSkennerton/prepmate",2013-10-06,"processing mate-pair data from Illumina's nextera protocol"
"https://github.com/clauswilke/MACV_SMD",2013-06-19,"Code and data for Meyer et al, Analyzing Machupo virus-receptor binding by molecular dynamics simulations, PeerJ 2:e266 (2014)."
"https://github.com/nmenda/GenomeTools",2013-10-08,""
"https://github.com/NanoCAN/MIRACLE",2012-04-28,"Microarray R-based Analysis of Complex Lysate Experiments"
"https://github.com/kuleshov/ProbHap",2014-01-11,""
"https://github.com/major/MySQLTuner-perl",2009-05-29,"MySQLTuner is a script written in Perl that will assist you with your MySQL configuration and make recommendations for increased performance and stability."
"https://github.com/PacificBiosciences/motif-finding",2012-04-25,"Kinetic Data QC and Motif Finding Scripts"
"https://github.com/jjvenky/CO2-from-headwater-streams",2014-06-06,"Large Carbon Dioxide Fluxes From Headwater Boreal and Sub-Boreal Streams"
"https://github.com/LANL-Bioinformatics/FaQCs",2014-01-22,""
"https://github.com/SmartphoneBrainScanner/smartphonebrainscanner2-core",2012-12-16,"Core of the smartphonebrainscanner2 framework."
"https://github.com/chb/sample_ccdas",2012-07-20,"Repository of Sample CCDA Documents -- all comers welcome!"
"https://github.com/UCI-CARL/ABADV",2014-02-10,"Allen Brain Atlas-Driven Visualizations is a web-based application created for visualizing expression energy data from the Allen Brain Atlas."
"https://github.com/yaarasegre/EPIQ",2014-04-07,"EPIQ - Efficient detection of SNP-SNP epistatic interactions for quantitative traits"
"https://github.com/compbio-UofT/fCNV",2014-03-31,"a probabilistic method for non-invasive analysis of de novo CNVs in fetal genome based on maternal plasma sequencing"
"https://github.com/apfejes/epigenetics-software",2013-02-18,"This repository contains code for epigenetic analysis, including a chip-seq/chip-chip tool, a database and a web server."
"https://github.com/syrusakbary/pyjade",2011-11-29,"Jade syntax adapter for Django, Jinja2 and Mako templates"
"https://github.com/diatomsRcool/MexicanAmphibians",2014-07-25,"Python 2.7 code used to extract text objects from EOL for assessing Amphibian vulnerability"
"https://github.com/a-kramer/ode_rmhmc",2013-12-17,"Sources for the MATLAB implementation of RMHMC using Newton-Raphson steady state finding and linear equation sensitivity analysis"
"https://github.com/mikheyev/DNA-repair",2013-10-26,"Analysis pipeline for RAD-tag and whole genome shogun re-sequencing using damaged DNA"
"https://github.com/smirarab/ASTRAL",2014-06-04,"Accurate Species TRee ALgorithm"
"https://github.com/jalvz/depth-cover",2014-01-23,"Fast Depth of Coverage Analyser (for BAM, BED files)"
"https://github.com/miike/modtrove",2012-01-28,"A fork of labtrove, the electronic notebook"
"https://github.com/OpenSourceMalaria/OSM_compounds",2012-10-30,"Database of OSM compounds to date - SDF and Excel versions"
"https://github.com/jim-bo/silp2",2014-02-18,"Scaffolding using Integer Linear Programming"
"https://github.com/jim-bo/scafathon",2014-02-18,"Genome scaffolding comparison framework"
"https://github.com/OpenCMISS/cellml",2011-06-22,""
"https://github.com/jbloom/epitopefinder",2014-01-12,"Python package for mapping epitopes to sequences"
"https://github.com/LeonardV/CSI_lm",2014-02-07,"Constrained statistical inference"
"https://github.com/veg/tn93",2014-06-12,"TN93 fast distance calculator"
"https://github.com/gastonstat/arcdiagram",2013-01-31,"R package arcdiagram"
"https://github.com/jseoane/FSMKL",2013-05-01,"Feature Selection Multiple Kernel Learning"
"https://github.com/zachmayer/caretEnsemble",2013-03-01,"Ensemble"
"https://github.com/mehmetgonen/kbmtl",2014-08-26,"Kernelized Bayesian Multitask Learning"
"https://github.com/tweirick/SubClPred",2014-02-13,"Unsupervised Learning for Prediciton of Protein Class Subtypes"
"https://github.com/daoudclarke/pysvmlight",2012-12-25,"Python wrapper around the SVMLight support vector machine library, implemented in Cython"
"https://github.com/mhoubraken/ISMAGS",2013-12-19,""
"https://github.com/a113n/DNAcodec",2014-05-20,"Program to encode binary files to DNA sequences with embedded error correction"
"https://github.com/biomedinfo/sugar",2014-06-24,""
"https://github.com/slzhao/heatmap3",2013-10-08,"heatmap3 is an improved heatmap package. It is completely compatible with the original R function heatmap, and provides some more powerful and convenient features."
"https://github.com/Ruleby/ruleby",2008-05-18,"the Rule Engine for Ruby"
"https://github.com/ldiao/MixMir",2014-03-21,"A mixed linear model approach to small RNA motif discovery"
"https://github.com/simras/cWords",2011-10-12,"Regulatory motif discovery tool."
"https://github.com/xiangdiuxiu/NetworkDC",2013-05-16,""
"https://github.com/crukci-bioinformatics/MGA",2013-09-27,"Multi-genome alignment contaminant screen for high-throughput sequence data."
"https://github.com/hewittlab/Crossbow-GCE-Hadoop",2014-05-05,"This sample app will get up and running quickly with a Hadoop cluster on Google Compute Engine.  For more information on running Hadoop on GCE, read the papers at https://cloud.google.com/resources/."
"https://github.com/gabraham/flashpca",2014-01-23,"Fast Principal Component Analysis of Large-Scale Genome-Wide Data"
"https://github.com/resque/resque",2009-08-12,"Resque is a Redis-backed Ruby library for creating background jobs, placing them on multiple queues, and processing them later."
"https://github.com/aaronjfisher/visual_pvalue",2014-02-13,""
"https://github.com/mvmn/Thue-in-java",2012-08-14,"Interpreter for Thue programming language"
"https://github.com/shiltemann/iReport",2014-07-28,"iReport Galaxy tool"
"https://github.com/ethering/RAT",2013-11-29,NA
"https://github.com/jasonsahl/LS-BSR",2013-03-28,"Large scale Blast Score Ratio (BSR) analysis"
"https://github.com/jcolomb/CeTrAn",2013-02-25,"CeTrAn is a R script to analyse and publish (on figshare) trajectory data, principally data obtained from Buritrack a tracker designed for fruit flies running in the Buridan assay. see also buridan.sourceforge.net"
